id,refshort,reference,year_of_sample,year_of_publication,country,climate,continent,sphere_fragment,sphere_matrix,biome,taxa,fragment_id,plot_id,fragment_plot_comb,fragment_area,longitude,latitude,sampling_design,control_cont_frag,patch_type,sampling_method,method_category,sampling_device_size,device_size_unit,intensity,intensity_unit,block_type,number_of_blocks_per_site,sampling_density,density_unit,sampling_duration,duration_unit,sampling_effort,sampling_effort_unit,sampling_note
50,Alexandrino_2016,"Alexandrino, E. R., E. R. Buechley, A. J. Piratelli, K. M. P. M. B. Ferraz, R. A. Moral, C. H. Sekercioglu, W. R. Silva, and H. T. Z. Couto. 2016. Bird sensitivity to disturbance as an indicator of forest patch conditions: An issue in environmental assessments. Ecological Indicator 66:369–381.",2011,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Aves,Fragmento P1n,Fragmento P1n,Fragmento P1n_Fragmento P1n,58.38,-47.70401111,-22.48037778,pooled,no,NA,point count and transects,visual or audio record,NA,NA,12,per point count,,NA,NA,NA,NA,NA,NA,NA,NA
51,Alexandrino_2016,"Alexandrino, E. R., E. R. Buechley, A. J. Piratelli, K. M. P. M. B. Ferraz, R. A. Moral, C. H. Sekercioglu, W. R. Silva, and H. T. Z. Couto. 2016. Bird sensitivity to disturbance as an indicator of forest patch conditions: An issue in environmental assessments. Ecological Indicator 66:369–381.",2011,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Aves,Fragmento P1v,Fragmento P1v,Fragmento P1v_Fragmento P1v,18.46,-47.69487222,-22.50809167,pooled,no,NA,point count and transects,visual or audio record,NA,NA,12,per point count,,NA,NA,NA,NA,NA,NA,NA,NA
52,Alexandrino_2016,"Alexandrino, E. R., E. R. Buechley, A. J. Piratelli, K. M. P. M. B. Ferraz, R. A. Moral, C. H. Sekercioglu, W. R. Silva, and H. T. Z. Couto. 2016. Bird sensitivity to disturbance as an indicator of forest patch conditions: An issue in environmental assessments. Ecological Indicator 66:369–381.",2011,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Aves,Fragmento P2v,Fragmento P2v,Fragmento P2v_Fragmento P2v,8.26,-47.68422222,-22.56885833,pooled,no,NA,point count and transects,visual or audio record,NA,NA,12,per point count,,NA,NA,NA,NA,NA,NA,NA,NA
53,Alexandrino_2016,"Alexandrino, E. R., E. R. Buechley, A. J. Piratelli, K. M. P. M. B. Ferraz, R. A. Moral, C. H. Sekercioglu, W. R. Silva, and H. T. Z. Couto. 2016. Bird sensitivity to disturbance as an indicator of forest patch conditions: An issue in environmental assessments. Ecological Indicator 66:369–381.",2011,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Aves,Fragmento P3n,Fragmento P3n,Fragmento P3n_Fragmento P3n,107.29,-47.672025,-22.57508333,pooled,no,NA,point count and transects,visual or audio record,NA,NA,12,per point count,,NA,NA,NA,NA,NA,NA,NA,NA
54,Almeida-Gomes_2014,"Almeida-Gomes, M. and Rocha, C.F.D., 2014. Diversity and distribution of lizards in fragmented Atlantic Forest landscape in Southeastern Brazil. Â Journal of Herpetology, Â 48(3), pp.423-429.",2007,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Amphibia & Squamata,CF,1,CF_1,7200,-42.73403692,-22.40194797,standardized_fragment,yes,continuous,trap,pitfall traps,16,liters,11,pitfall traps per transect per session,transect,1,10,m apart,5,surveys of 6 days each,1,balanced,Each site with a pitfall system with 11 traps (16 l buckets) and drift fence all along the 100 m transect.  Sampling between July 2007 and March 2010.  Fragment sizes estimated from map.
55,Almeida-Gomes_2014,"Almeida-Gomes, M. and Rocha, C.F.D., 2014. Diversity and distribution of lizards in fragmented Atlantic Forest landscape in Southeastern Brazil. Â Journal of Herpetology, Â 48(3), pp.423-429.",2007,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Amphibia & Squamata,CF,2,CF_2,7200,-42.74283171,-22.42062059,standardized_fragment,yes,continuous,trap,pitfall traps,16,liters,11,pitfall traps per transect per session,transect,1,10,m apart,5,surveys of 6 days each,1,balanced,Each site with a pitfall system with 11 traps (16 l buckets) and drift fence all along the 100 m transect.  Sampling between July 2007 and March 2010.  Fragment sizes estimated from map.
56,Almeida-Gomes_2014,"Almeida-Gomes, M. and Rocha, C.F.D., 2014. Diversity and distribution of lizards in fragmented Atlantic Forest landscape in Southeastern Brazil. Â Journal of Herpetology, Â 48(3), pp.423-429.",2007,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Amphibia & Squamata,CF,3,CF_3,7200,-42.76916901,-22.42710452,standardized_fragment,yes,continuous,trap,pitfall traps,16,liters,11,pitfall traps per transect per session,transect,1,10,m apart,5,surveys of 6 days each,1,balanced,Each site with a pitfall system with 11 traps (16 l buckets) and drift fence all along the 100 m transect.  Sampling between July 2007 and March 2010.  Fragment sizes estimated from map.
57,Almeida-Gomes_2014,"Almeida-Gomes, M. and Rocha, C.F.D., 2014. Diversity and distribution of lizards in fragmented Atlantic Forest landscape in Southeastern Brazil. Â Journal of Herpetology, Â 48(3), pp.423-429.",2007,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Amphibia & Squamata,Fragment_1,1,Fragment_1_1,10,-42.76566148,-22.44550962,standardized_fragment,yes,fragmented,trap,pitfall traps,16,liters,11,pitfall traps per transect per session,transect,1,10,m apart,5,surveys of 6 days each,1,balanced,Each site with a pitfall system with 11 traps (16 l buckets) and drift fence all along the 100 m transect.  Sampling between July 2007 and March 2010.  Fragment sizes estimated from map.
58,Almeida-Gomes_2014,"Almeida-Gomes, M. and Rocha, C.F.D., 2014. Diversity and distribution of lizards in fragmented Atlantic Forest landscape in Southeastern Brazil. Â Journal of Herpetology, Â 48(3), pp.423-429.",2007,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Amphibia & Squamata,Fragment_10,1,Fragment_10_1,8,-42.79288524,-22.48218251,standardized_fragment,yes,fragmented,trap,pitfall traps,16,liters,11,pitfall traps per transect per session,transect,1,10,m apart,5,surveys of 6 days each,1,balanced,Each site with a pitfall system with 11 traps (16 l buckets) and drift fence all along the 100 m transect.  Sampling between July 2007 and March 2010.  Fragment sizes estimated from map.
59,Almeida-Gomes_2014,"Almeida-Gomes, M. and Rocha, C.F.D., 2014. Diversity and distribution of lizards in fragmented Atlantic Forest landscape in Southeastern Brazil. Â Journal of Herpetology, Â 48(3), pp.423-429.",2007,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Amphibia & Squamata,Fragment_11,1,Fragment_11_1,7,-42.78987216,-22.47891068,standardized_fragment,yes,fragmented,trap,pitfall traps,16,liters,11,pitfall traps per transect per session,transect,1,10,m apart,5,surveys of 6 days each,1,balanced,Each site with a pitfall system with 11 traps (16 l buckets) and drift fence all along the 100 m transect.  Sampling between July 2007 and March 2010.  Fragment sizes estimated from map.
60,Almeida-Gomes_2014,"Almeida-Gomes, M. and Rocha, C.F.D., 2014. Diversity and distribution of lizards in fragmented Atlantic Forest landscape in Southeastern Brazil. Â Journal of Herpetology, Â 48(3), pp.423-429.",2007,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Amphibia & Squamata,Fragment_12,1,Fragment_12_1,150,-42.79970811,-22.50003376,standardized_fragment,yes,fragmented,trap,pitfall traps,16,liters,11,pitfall traps per transect per session,transect,1,10,m apart,5,surveys of 6 days each,1,balanced,Each site with a pitfall system with 11 traps (16 l buckets) and drift fence all along the 100 m transect.  Sampling between July 2007 and March 2010.  Fragment sizes estimated from map.
61,Almeida-Gomes_2014,"Almeida-Gomes, M. and Rocha, C.F.D., 2014. Diversity and distribution of lizards in fragmented Atlantic Forest landscape in Southeastern Brazil. Â Journal of Herpetology, Â 48(3), pp.423-429.",2007,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Amphibia & Squamata,Fragment_2,1,Fragment_2_1,7,-42.76286056,-22.45657405,standardized_fragment,yes,fragmented,trap,pitfall traps,16,liters,11,pitfall traps per transect per session,transect,1,10,m apart,5,surveys of 6 days each,1,balanced,Each site with a pitfall system with 11 traps (16 l buckets) and drift fence all along the 100 m transect.  Sampling between July 2007 and March 2010.  Fragment sizes estimated from map.
62,Almeida-Gomes_2014,"Almeida-Gomes, M. and Rocha, C.F.D., 2014. Diversity and distribution of lizards in fragmented Atlantic Forest landscape in Southeastern Brazil. Â Journal of Herpetology, Â 48(3), pp.423-429.",2007,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Amphibia & Squamata,Fragment_3,1,Fragment_3_1,200,-42.75820588,-22.46530229,standardized_fragment,yes,fragmented,trap,pitfall traps,16,liters,11,pitfall traps per transect per session,transect,1,10,m apart,5,surveys of 6 days each,1,balanced,Each site with a pitfall system with 11 traps (16 l buckets) and drift fence all along the 100 m transect.  Sampling between July 2007 and March 2010.  Fragment sizes estimated from map.
63,Almeida-Gomes_2014,"Almeida-Gomes, M. and Rocha, C.F.D., 2014. Diversity and distribution of lizards in fragmented Atlantic Forest landscape in Southeastern Brazil. Â Journal of Herpetology, Â 48(3), pp.423-429.",2007,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Amphibia & Squamata,Fragment_4,1,Fragment_4_1,4.5,-42.76690912,-22.46637558,standardized_fragment,yes,fragmented,trap,pitfall traps,16,liters,11,pitfall traps per transect per session,transect,1,10,m apart,5,surveys of 6 days each,1,balanced,Each site with a pitfall system with 11 traps (16 l buckets) and drift fence all along the 100 m transect.  Sampling between July 2007 and March 2010.  Fragment sizes estimated from map.
64,Almeida-Gomes_2014,"Almeida-Gomes, M. and Rocha, C.F.D., 2014. Diversity and distribution of lizards in fragmented Atlantic Forest landscape in Southeastern Brazil. Â Journal of Herpetology, Â 48(3), pp.423-429.",2007,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Amphibia & Squamata,Fragment_5,1,Fragment_5_1,4.3,-42.76296347,-22.4660149,standardized_fragment,yes,fragmented,trap,pitfall traps,16,liters,11,pitfall traps per transect per session,transect,1,10,m apart,5,surveys of 6 days each,1,balanced,Each site with a pitfall system with 11 traps (16 l buckets) and drift fence all along the 100 m transect.  Sampling between July 2007 and March 2010.  Fragment sizes estimated from map.
65,Almeida-Gomes_2014,"Almeida-Gomes, M. and Rocha, C.F.D., 2014. Diversity and distribution of lizards in fragmented Atlantic Forest landscape in Southeastern Brazil. Â Journal of Herpetology, Â 48(3), pp.423-429.",2007,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Amphibia & Squamata,Fragment_6,1,Fragment_6_1,56,-42.77690349,-22.45707953,standardized_fragment,yes,fragmented,trap,pitfall traps,16,liters,11,pitfall traps per transect per session,transect,1,10,m apart,5,surveys of 6 days each,1,balanced,Each site with a pitfall system with 11 traps (16 l buckets) and drift fence all along the 100 m transect.  Sampling between July 2007 and March 2010.  Fragment sizes estimated from map.
66,Almeida-Gomes_2014,"Almeida-Gomes, M. and Rocha, C.F.D., 2014. Diversity and distribution of lizards in fragmented Atlantic Forest landscape in Southeastern Brazil. Â Journal of Herpetology, Â 48(3), pp.423-429.",2007,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Amphibia & Squamata,Fragment_7,1,Fragment_7_1,264,-42.80082004,-22.45166858,standardized_fragment,yes,fragmented,trap,pitfall traps,16,liters,11,pitfall traps per transect per session,transect,1,10,m apart,5,surveys of 6 days each,1,balanced,Each site with a pitfall system with 11 traps (16 l buckets) and drift fence all along the 100 m transect.  Sampling between July 2007 and March 2010.  Fragment sizes estimated from map.
67,Almeida-Gomes_2014,"Almeida-Gomes, M. and Rocha, C.F.D., 2014. Diversity and distribution of lizards in fragmented Atlantic Forest landscape in Southeastern Brazil. Â Journal of Herpetology, Â 48(3), pp.423-429.",2007,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Amphibia & Squamata,Fragment_8,1,Fragment_8_1,6,-42.79221062,-22.46656291,standardized_fragment,yes,fragmented,trap,pitfall traps,16,liters,11,pitfall traps per transect per session,transect,1,10,m apart,5,surveys of 6 days each,1,balanced,Each site with a pitfall system with 11 traps (16 l buckets) and drift fence all along the 100 m transect.  Sampling between July 2007 and March 2010.  Fragment sizes estimated from map.
68,Almeida-Gomes_2014,"Almeida-Gomes, M. and Rocha, C.F.D., 2014. Diversity and distribution of lizards in fragmented Atlantic Forest landscape in Southeastern Brazil. Â Journal of Herpetology, Â 48(3), pp.423-429.",2007,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Amphibia & Squamata,Fragment_9,1,Fragment_9_1,4.1,-42.78930938,-22.46632169,standardized_fragment,yes,fragmented,trap,pitfall traps,16,liters,11,pitfall traps per transect per session,transect,1,10,m apart,5,surveys of 6 days each,1,balanced,Each site with a pitfall system with 11 traps (16 l buckets) and drift fence all along the 100 m transect.  Sampling between July 2007 and March 2010.  Fragment sizes estimated from map.
69,Andresen_2003,"Andresen, E., 2003. Effect of forest fragmentation on dung beetle communities and functional consequences for plant regeneration. Ecography, 26(1), pp.87-97.",1996,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Insecta,Cattle_ranch_Colosso:_10-CO_(10_ha),1,Cattle_ranch_Colosso:_10-CO_(10_ha)_1,10,-59.8712,-2.40456,pooled,no,NA,trap,pitfall traps,10,cm diameter,6,pitfall traps per transect per session,transect,1,30,m apart,3 to 5,surveys of 16 hours,5,number of surveys,Transects with 6 pitfall traps set out multiple times (denoted by sample effort).
70,Andresen_2003,"Andresen, E., 2003. Effect of forest fragmentation on dung beetle communities and functional consequences for plant regeneration. Ecography, 26(1), pp.87-97.",1996,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Insecta,Cattle_ranch_Colosso:_1-CO_(1_ha),1,Cattle_ranch_Colosso:_1-CO_(1_ha)_1,1,-59.81579,-2.4061,pooled,no,NA,trap,pitfall traps,10,cm diameter,6,pitfall traps per transect per session,transect,1,30,m apart,3 to 5,surveys of 16 hours,3,number of surveys,Transects with 6 pitfall traps set out multiple times (denoted by sample effort).
71,Andresen_2003,"Andresen, E., 2003. Effect of forest fragmentation on dung beetle communities and functional consequences for plant regeneration. Ecography, 26(1), pp.87-97.",1996,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Insecta,Cattle_ranch_Porto_Allegre_-_10-PA_(10_ha),1,Cattle_ranch_Porto_Allegre_-_10-PA_(10_ha)_1,10,-59.95993,-2.356956,pooled,no,NA,trap,pitfall traps,10,cm diameter,6,pitfall traps per transect per session,transect,1,30,m apart,3 to 5,surveys of 16 hours,5,number of surveys,Transects with 6 pitfall traps set out multiple times (denoted by sample effort).
72,Andresen_2003,"Andresen, E., 2003. Effect of forest fragmentation on dung beetle communities and functional consequences for plant regeneration. Ecography, 26(1), pp.87-97.",1996,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Insecta,Cattle_ranch_Porto_Allegre_-_1-PA_(1_ha),1,Cattle_ranch_Porto_Allegre_-_1-PA_(1_ha)_1,1,-59.96973,-2.372963,pooled,no,NA,trap,pitfall traps,10,cm diameter,6,pitfall traps per transect per session,transect,1,30,m apart,3 to 5,surveys of 16 hours,3,number of surveys,Transects with 6 pitfall traps set out multiple times (denoted by sample effort).
73,Andresen_2003,"Andresen, E., 2003. Effect of forest fragmentation on dung beetle communities and functional consequences for plant regeneration. Ecography, 26(1), pp.87-97.",1996,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Insecta,Control_(800_ha)_1,1,Control_(800_ha)_1_1,10000,-59.76812432,-2.444989001,pooled,no,NA,trap,pitfall traps,10,cm diameter,6,pitfall traps per transect per session,transect,1,30,m apart,3 to 5,surveys of 16 hours,5,number of surveys,Transects with 6 pitfall traps set out multiple times (denoted by sample effort).
74,Andresen_2003,"Andresen, E., 2003. Effect of forest fragmentation on dung beetle communities and functional consequences for plant regeneration. Ecography, 26(1), pp.87-97.",1996,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Insecta,Control_(800_ha)_2,1,Control_(800_ha)_2_1,10000,-59.76812432,-2.444989001,pooled,no,NA,trap,pitfall traps,10,cm diameter,6,pitfall traps per transect per session,transect,1,30,m apart,3 to 5,surveys of 16 hours,5,number of surveys,Transects with 6 pitfall traps set out multiple times (denoted by sample effort).
75,Arroyo_Rodriguez_2009,"Arroyo-Rodríguez, V., Pineda E., Escobar F., Benítez-Malvido J. (2009). Value of small patches in the conservation of plant-species diversity in highly fragmented rainforest. Conservation Biology 23: 729-739",2007,no,Mexico,Tropical,Central America,terrestrial,terrestrial,forest,Plantae,Frag. 44 Zapotitlan,1,Frag. 44 Zapotitlan_1,0.74,-94.80063945,18.48380912,pooled,no,NA,plots,transect,100,0.1 ha,10,gentry's protocol,transect,10,random selection of sites,random selection of sites,1,NA,10,100 ha transects,
76,Arroyo_Rodriguez_2009,"Arroyo-Rodríguez, V., Pineda E., Escobar F., Benítez-Malvido J. (2009). Value of small patches in the conservation of plant-species diversity in highly fragmented rainforest. Conservation Biology 23: 729-739",2007,no,Mexico,Tropical,Central America,terrestrial,terrestrial,forest,Plantae,Frag. 49,1,Frag. 49_1,0.85,-94.83811517,18.53074423,pooled,no,NA,plots,transect,100,0.1 ha,10,gentry's protocol,transect,10,random selection of sites,random selection of sites,1,NA,10,100 ha transects,
